,Year,Round,Region Number,Region Name,Seed,Score,Team,Team.1,Score.1,Seed.1,Pointdiff,Winner,Champs,MM19,,Seed,Matchup,Champs
1948,2015,4,3,East,4,70,Louisville,Michigan St,76,7,6,2,0,Yes (1),,4,7,0
1949,2015,4,4,South,1,66,Duke,Gonzaga,52,2,14,1,0,Yes (1),,1,2,0
1950,2015,5,1,Final Four,1,64,Kentucky,Wisconsin,71,1,7,2,0,Yes (1),,1,1,0
1951,2015,5,2,Final Four,7,61,Michigan St,Duke,81,1,20,2,0,Yes (1),,7,1,0
1952,2015,6,1,Championship,1,63,Wisconsin,Duke,68,1,5,3,1,Yes (1),,1,1,1
1953,2016,1,1,South,1,105,Kansas,Austin Peay,79,16,26,1,0,Yes (1),,1,16,0
1954,2016,1,1,South,2,86,Villanova,UNC Asheville,56,15,30,1,0,Yes (1),,2,15,0
1955,2016,1,1,South,3,79,Miami,Buffalo,72,14,7,1,0,Yes (2),,3,14,0
1956,2016,1,1,South,4,66,California,Hawaii,77,13,11,2,0,No,,4,13,0
1957,2016,1,1,South,5,79,Maryland,South Dakota St,74,12,5,1,0,Yes (1),,5,12,0
1958,2016,1,1,South,6,55,Arizona,Wichita St,65,11,10,2,0,Yes (1),,6,11,0
1959,2016,1,1,South,7,72,Iowa,Temple,70,10,2,1,0,Yes (1),,7,10,0
1960,2016,1,1,South,8,67,Colorado,Connecticut,74,9,7,2,0,No,,8,9,0
1961,2016,1,2,West,1,91,Oregon,Holy Cross,52,16,39,1,0,Yes (1),,1,16,0
1962,2016,1,2,West,2,82,Oklahoma,Cal St Bakersfield,68,15,14,1,0,Yes (1),,2,15,0
1963,2016,1,2,West,3,92,Texas A&M,Wisconsin Green Bay,65,14,27,1,0,No,,3,14,0
1964,2016,1,2,West,4,93,Duke,UNC Wilmington,85,13,8,1,0,Yes (1),,4,13,0
1965,2016,1,2,West,5,75,Baylor,Yale,79,12,4,2,0,Yes (1),,5,12,0
1966,2016,1,2,West,6,72,Texas,Northern Iowa,75,11,3,2,0,No,,6,11,0
1967,2016,1,2,West,7,67,Oregon St,VCU,75,10,8,2,0,Yes (2),,7,10,0
1968,2016,1,2,West,8,78,St Josephs,Cincinnati,76,9,2,1,0,Yes (2),,8,9,0
1969,2016,1,3,East,1,83,North Carolina,Florida Gulf Coast,67,16,16,1,0,Yes (1),,1,16,0
1970,2016,1,3,East,2,71,Xavier,Weber St,53,15,18,1,0,No,,2,15,0
1971,2016,1,3,East,3,56,West Virginia,Stephen F Austin,70,14,14,2,0,No,,3,14,0
1972,2016,1,3,East,4,85,Kentucky,Stony Brook,57,13,28,1,0,Yes (1),,4,13,0
1973,2016,1,3,East,5,99,Indiana,Chattanooga,74,12,25,1,0,No,,5,12,0
1974,2016,1,3,East,6,70,Notre Dame,Michigan,63,11,7,1,0,Yes (2),,6,11,0
1975,2016,1,3,East,7,47,Wisconsin,Pittsburgh,43,10,4,1,0,Yes (1),,7,10,0
1976,2016,1,3,East,8,69,USC,Providence,70,9,1,2,0,No,,8,9,0
1977,2016,1,4,Midwest,1,81,Virginia,Hampton,45,16,36,1,0,Yes (1),,1,16,0
1978,2016,1,4,Midwest,2,81,Michigan St,Middle Tennessee St,90,15,9,2,0,Yes (1),,2,15,0
1979,2016,1,4,Midwest,3,80,Utah,Fresno St,69,14,11,1,0,No,,3,14,0
1980,2016,1,4,Midwest,4,94,Iowa St,Iona,81,13,13,1,0,Yes (1),,4,13,0
1981,2016,1,4,Midwest,5,83,Purdue,Arkansas Little Rock,85,12,2,2,0,Yes (1),,5,12,0
1982,2016,1,4,Midwest,6,52,Seton Hall,Gonzaga,68,11,16,2,0,Yes (1),,6,11,0
1983,2016,1,4,Midwest,7,51,Dayton,Syracuse,70,10,19,2,0,Yes (2),,7,10,0
1984,2016,1,4,Midwest,8,61,Texas Tech,Butler,71,9,10,2,0,Yes (1),,8,9,0
1985,2016,2,1,South,1,73,Kansas,Connecticut,61,9,12,1,0,Yes (1),,1,9,0
1986,2016,2,1,South,2,87,Villanova,Iowa,68,7,19,1,0,Yes (1),,2,7,0
1987,2016,2,1,South,3,65,Miami,Wichita St,57,11,8,1,0,No,,3,11,0
1988,2016,2,1,South,13,60,Hawaii,Maryland,73,5,13,2,0,Yes (2),,13,5,0
1989,2016,2,2,West,1,69,Oregon,St Josephs,64,8,5,1,0,Yes (1),,1,8,0
1990,2016,2,2,West,2,85,Oklahoma,VCU,81,10,4,1,0,Yes (1),,2,10,0
1991,2016,2,2,West,3,92,Texas A&M,Northern Iowa,88,11,4,1,0,No,,3,11,0
1992,2016,2,2,West,4,71,Duke,Yale,64,12,7,1,0,Yes (1),,4,12,0
1993,2016,2,3,East,1,85,North Carolina,Providence,66,9,19,1,0,Yes (1),,1,9,0
1994,2016,2,3,East,2,63,Xavier,Wisconsin,66,7,3,2,0,Yes (2),,2,7,0
1995,2016,2,3,East,14,75,Stephen F Austin,Notre Dame,76,6,1,2,0,No,,14,6,0
1996,2016,2,3,East,4,67,Kentucky,Indiana,73,5,6,2,0,Yes (1),,4,5,0
1997,2016,2,4,Midwest,1,77,Virginia,Butler,69,9,8,1,0,Yes (1),,1,9,0
1998,2016,2,4,Midwest,15,50,Middle Tennessee St,Syracuse,75,10,25,2,0,Yes (2),,15,10,0
1999,2016,2,4,Midwest,3,59,Utah,Gonzaga,82,11,23,2,0,Yes (2),,3,11,0
2000,2016,2,4,Midwest,4,78,Iowa St,Arkansas Little Rock,61,12,17,1,0,Yes (1),,4,12,0
2001,2016,3,1,South,1,79,Kansas,Maryland,63,5,16,1,0,Yes (1),,1,5,0
2002,2016,3,1,South,2,92,Villanova,Miami,69,3,23,1,0,Yes (1),,2,3,0
2003,2016,3,2,West,1,82,Oregon,Duke,68,4,14,1,0,Yes (1),,1,4,0
2004,2016,3,2,West,2,77,Oklahoma,Texas A&M,63,3,14,1,0,Yes (1),,2,3,0
2005,2016,3,3,East,1,101,North Carolina,Indiana,86,5,15,1,0,Yes (1),,1,5,0
2006,2016,3,3,East,7,56,Wisconsin,Notre Dame,61,6,5,2,0,Yes (1),,7,6,0
2007,2016,3,4,Midwest,1,84,Virginia,Iowa St,71,4,13,1,0,Yes (1),,1,4,0
2008,2016,3,4,Midwest,10,63,Syracuse,Gonzaga,60,11,3,1,0,Yes (1),,10,11,0
2009,2016,4,1,South,1,59,Kansas,Villanova,64,2,5,2,0,Yes (1),,1,2,0
2010,2016,4,2,West,1,68,Oregon,Oklahoma,80,2,12,2,0,Yes (1),,1,2,0
2011,2016,4,3,East,1,88,North Carolina,Notre Dame,74,6,14,1,0,Yes (1),,1,6,0
2012,2016,4,4,Midwest,1,62,Virginia,Syracuse,68,10,6,2,0,Yes (1),,1,10,0
2013,2016,5,1,Final Four,2,95,Villanova,Oklahoma,51,2,44,1,0,Yes (1),,2,2,0
2014,2016,5,2,Final Four,1,83,North Carolina,Syracuse,66,10,17,1,0,Yes (1),,1,10,0
2015,2016,6,1,Championship,2,77,Villanova,North Carolina,74,1,3,4,2,Yes (1),,2,1,2
2016,2017,1,1,East,1,76,Villanova,Mount St Marys,56,16,20,1,0,Yes (1),,1,16,0
2017,2017,1,1,East,2,87,Duke,Troy,65,15,22,1,0,Yes (1),,2,15,0
2018,2017,1,1,East,3,91,Baylor,New Mexico St,73,14,18,1,0,Yes (1),,3,14,0
2019,2017,1,1,East,4,80,Florida,East Tennessee St,65,13,15,1,0,Yes (1),,4,13,0
2020,2017,1,1,East,5,76,Virginia,UNC Wilmington,71,12,5,1,0,Yes (1),,5,12,0
2021,2017,1,1,East,6,65,SMU,USC,66,11,1,2,0,No,,6,11,0
2022,2017,1,1,East,7,93,South Carolina,Marquette,73,10,20,1,0,Yes (2),,7,10,0
2023,2017,1,1,East,8,84,Wisconsin,Virginia Tech,74,9,10,1,0,Yes (1),,8,9,0
2024,2017,1,2,West,1,66,Gonzaga,South Dakota St,46,16,20,1,0,Yes (1),,1,16,0
2025,2017,1,2,West,2,100,Arizona,North Dakota,82,15,18,1,0,Yes (1),,2,15,0
2026,2017,1,2,West,3,86,Florida St,Florida Gulf Coast,80,14,6,1,0,No,,3,14,0
2027,2017,1,2,West,4,86,West Virginia,Bucknell,80,13,6,1,0,No,,4,13,0
2028,2017,1,2,West,5,60,Notre Dame,Princeton,58,12,2,1,0,No,,5,12,0
2029,2017,1,2,West,6,65,Maryland,Xavier,76,11,11,2,0,Yes (1),,6,11,0
2030,2017,1,2,West,7,85,St Marys,VCU,77,10,8,1,0,Yes (1),,7,10,0
2031,2017,1,2,West,8,68,Northwestern,Vanderbilt,66,9,2,1,0,No,,8,9,0
2032,2017,1,3,Midwest,1,100,Kansas,UC Davis,62,16,38,1,0,Yes (1),,1,16,0
2033,2017,1,3,Midwest,2,78,Louisville,Jacksonville St,63,15,15,1,0,Yes (1),,2,15,0
2034,2017,1,3,Midwest,3,93,Oregon,Iona,77,14,16,1,0,Yes (1),,3,14,0
2035,2017,1,3,Midwest,4,80,Purdue,Vermont,70,13,10,1,0,Yes (1),,4,13,0
2036,2017,1,3,Midwest,5,84,Iowa St,Nevada,73,12,11,1,0,Yes (1),,5,12,0
2037,2017,1,3,Midwest,6,72,Creighton,Rhode Island,84,11,12,2,0,No,,6,11,0
2038,2017,1,3,Midwest,7,92,Michigan,Oklahoma St,91,10,1,1,0,Yes (1),,7,10,0
2039,2017,1,3,Midwest,8,58,Miami,Michigan St,78,9,20,2,0,Yes (2),,8,9,0
2040,2017,1,4,South,1,103,North Carolina,Texas Southern,64,16,39,1,0,Yes (1),,1,16,0
2041,2017,1,4,South,2,79,Kentucky,Northern Kentucky,70,15,9,1,0,Yes (1),,2,15,0
2042,2017,1,4,South,3,97,UCLA,Kent St,80,14,17,1,0,No,,3,14,0
2043,2017,1,4,South,4,76,Butler,Winthrop,64,13,12,1,0,No,,4,13,0
2044,2017,1,4,South,5,72,Minnesota,Middle Tennessee St,81,12,9,2,0,Yes (1),,5,12,0
2045,2017,1,4,South,6,75,Cincinnati,Kansas St,61,11,14,1,0,Yes (1),,6,11,0
2046,2017,1,4,South,7,58,Dayton,Wichita St,64,10,6,2,0,No,,7,10,0
2047,2017,1,4,South,8,77,Arkansas,Seton Hall,71,9,6,1,0,Yes (2),,8,9,0
2048,2017,2,1,East,1,62,Villanova,Wisconsin,65,8,3,2,0,Yes (1),,1,8,0
2049,2017,2,1,East,2,81,Duke,South Carolina,88,7,7,2,0,Yes (1),,2,7,0
2050,2017,2,1,East,3,82,Baylor,USC,78,11,4,1,0,Yes (1),,3,11,0
2051,2017,2,1,East,4,65,Florida,Virginia,39,5,26,1,0,Yes (1),,4,5,0
2052,2017,2,2,West,1,79,Gonzaga,Northwestern,73,8,6,1,0,Yes (1),,1,8,0
2053,2017,2,2,West,2,69,Arizona,St Marys,60,7,9,1,0,Yes (1),,2,7,0
2054,2017,2,2,West,3,66,Florida St,Xavier,91,11,25,2,0,No,,3,11,0
2055,2017,2,2,West,4,83,West Virginia,Notre Dame,71,5,12,1,0,No,,4,5,0
2056,2017,2,3,Midwest,1,90,Kansas,Michigan St,70,9,20,1,0,Yes (1),,1,9,0
2057,2017,2,3,Midwest,2,69,Louisville,Michigan,73,7,4,2,0,Yes (1),,2,7,0
2058,2017,2,3,Midwest,3,75,Oregon,Rhode Island,72,11,3,1,0,Yes (1),,3,11,0
2059,2017,2,3,Midwest,4,80,Purdue,Iowa St,76,5,4,1,0,Yes (1),,4,5,0
2060,2017,2,4,South,1,72,North Carolina,Arkansas,65,8,7,1,0,Yes (1),,1,8,0
2061,2017,2,4,South,2,65,Kentucky,Wichita St,62,10,3,1,0,Yes (1),,2,10,0
2062,2017,2,4,South,3,79,UCLA,Cincinnati,67,6,12,1,0,Yes (2),,3,6,0
2063,2017,2,4,South,4,74,Butler,Middle Tennessee St,65,12,9,1,0,No,,4,12,0
2064,2017,3,1,East,8,83,Wisconsin,Florida,84,4,1,2,0,Yes (1),,8,4,0
2065,2017,3,1,East,7,70,South Carolina,Baylor,50,3,20,1,0,Yes (2),,7,3,0
2066,2017,3,2,West,1,61,Gonzaga,West Virginia,58,4,3,1,0,Yes (1),,1,4,0
2067,2017,3,2,West,2,71,Arizona,Xavier,73,11,2,2,0,Yes (1),,2,11,0
2068,2017,3,3,Midwest,1,98,Kansas,Purdue,66,4,32,1,0,Yes (1),,1,4,0
2069,2017,3,3,Midwest,7,68,Michigan,Oregon,69,3,1,2,0,Yes (1),,7,3,0
2070,2017,3,4,South,1,92,North Carolina,Butler,80,4,12,1,0,Yes (1),,1,4,0
2071,2017,3,4,South,2,86,Kentucky,UCLA,75,3,11,1,0,Yes (1),,2,3,0
2072,2017,4,1,East,4,70,Florida,South Carolina,77,7,7,2,0,Yes (1),,4,7,0
2073,2017,4,2,West,1,83,Gonzaga,Xavier,59,11,24,1,0,Yes (1),,1,11,0
2074,2017,4,3,Midwest,1,60,Kansas,Oregon,74,3,14,2,0,Yes (1),,1,3,0
2075,2017,4,4,South,1,75,North Carolina,Kentucky,73,2,2,1,0,Yes (1),,1,2,0
2076,2017,5,1,Final Four,7,73,South Carolina,Gonzaga,77,1,4,2,0,Yes (2),,7,1,0
2077,2017,5,2,Final Four,3,76,Oregon,North Carolina,77,1,1,2,0,Yes (1),,3,1,0
2078,2017,6,1,Championship,1,65,Gonzaga,North Carolina,71,1,6,3,1,Yes (1),,1,1,1
2079,2018,1,1,South,1,54,Virginia,UMBC,74,16,20,2,0,Yes (1),,1,16,0
2080,2018,1,1,South,2,68,Cincinnati,Georgia St,53,15,15,1,0,Yes (1),,2,15,0
2081,2018,1,1,South,3,73,Tennessee,Wright St,47,14,26,1,0,Yes (1),,3,14,0
2082,2018,1,1,South,4,68,Arizona,Buffalo,89,13,21,2,0,Yes (1),,4,13,0
2083,2018,1,1,South,5,78,Kentucky,Davidson,73,12,5,1,0,Yes (1),,5,12,0
2084,2018,1,1,South,6,62,Miami,Loyola Chicago,64,11,2,2,0,No,,6,11,0
2085,2018,1,1,South,7,87,Nevada,Texas,83,10,4,1,0,Yes (1),,7,10,0
2086,2018,1,1,South,8,59,Creighton,Kansas St,69,9,10,2,0,Yes (2),,8,9,0
2087,2018,1,2,West,1,102,Xavier,Texas Southern,83,16,19,1,0,No,,1,16,0
2088,2018,1,2,West,2,84,North Carolina,Lipscomb,66,15,18,1,0,Yes (1),,2,15,0
2089,2018,1,2,West,3,61,Michigan,Montana,47,14,14,1,0,Yes (1),,3,14,0
2090,2018,1,2,West,4,68,Gonzaga,UNC Greensboro,64,13,4,1,0,Yes (1),,4,13,0
2091,2018,1,2,West,5,81,Ohio St,South Dakota St,73,12,8,1,0,Yes (1),,5,12,0
2092,2018,1,2,West,6,67,Houston,San Diego St,65,11,2,1,0,Yes (1),,6,11,0
2093,2018,1,2,West,7,73,Texas A&M,Providence,69,10,4,1,0,No,,7,10,0
2094,2018,1,2,West,8,54,Missouri,Florida St,67,9,13,2,0,No,,8,9,0
2095,2018,1,3,East,1,87,Villanova,Radford,61,16,26,1,0,Yes (1),,1,16,0
2096,2018,1,3,East,2,74,Purdue,Cal St Fullerton,48,15,26,1,0,Yes (1),,2,15,0
2097,2018,1,3,East,3,70,Texas Tech,Stephen F Austin,60,14,10,1,0,Yes (1),,3,14,0
2098,2018,1,3,East,4,75,Wichita St,Marshall,81,13,6,2,0,No,,4,13,0
2099,2018,1,3,East,5,85,West Virginia,Murray St,68,12,17,1,0,No,,5,12,0
2100,2018,1,3,East,6,77,Florida,St Bonaventure,62,11,15,1,0,Yes (1),,6,11,0
2101,2018,1,3,East,7,62,Arkansas,Butler,79,10,17,2,0,No,,7,10,0
2102,2018,1,3,East,8,83,Virginia Tech,Alabama,86,9,3,2,0,Yes (1),,8,9,0
2103,2018,1,4,Midwest,1,76,Kansas,Pennsylvania,60,16,16,1,0,Yes (1),,1,16,0
2104,2018,1,4,Midwest,2,89,Duke,Iona,67,15,22,1,0,Yes (1),,2,15,0
2105,2018,1,4,Midwest,3,82,Michigan St,Bucknell,78,14,4,1,0,Yes (1),,3,14,0
2106,2018,1,4,Midwest,4,62,Auburn,College of Charleston,58,13,4,1,0,Yes (1),,4,13,0
2107,2018,1,4,Midwest,5,79,Clemson,New Mexico St,68,12,11,1,0,Yes (2),,5,12,0
2108,2018,1,4,Midwest,6,52,TCU,Syracuse,57,11,5,2,0,Yes (2),,6,11,0
2109,2018,1,4,Midwest,7,83,Rhode Island,Oklahoma,78,10,5,1,0,Yes (2),,7,10,0
2110,2018,1,4,Midwest,8,94,Seton Hall,NC State,83,9,11,1,0,Yes (1),,8,9,0
2111,2018,2,1,South,16,43,UMBC,Kansas St,50,9,7,2,0,Yes (2),,16,9,0
2112,2018,2,1,South,2,73,Cincinnati,Nevada,75,7,2,2,0,Yes (1),,2,7,0
2113,2018,2,1,South,3,62,Tennessee,Loyola Chicago,63,11,1,2,0,Yes (1),,3,11,0
2114,2018,2,1,South,13,75,Buffalo,Kentucky,95,5,20,2,0,Yes (1),,13,5,0
2115,2018,2,2,West,1,70,Xavier,Florida St,75,9,5,2,0,No,,1,9,0
2116,2018,2,2,West,2,65,North Carolina,Texas A&M,86,7,21,2,0,Yes (1),,2,7,0
2117,2018,2,2,West,3,64,Michigan,Houston,63,6,1,1,0,Yes (1),,3,6,0
2118,2018,2,2,West,4,90,Gonzaga,Ohio St,84,5,6,1,0,Yes (1),,4,5,0
2119,2018,2,3,East,1,81,Villanova,Alabama,58,9,23,1,0,Yes (1),,1,9,0
2120,2018,2,3,East,2,76,Purdue,Butler,73,10,3,1,0,Yes (1),,2,10,0
2121,2018,2,3,East,3,69,Texas Tech,Florida,66,6,3,1,0,Yes (1),,3,6,0
2122,2018,2,3,East,13,71,Marshall,West Virginia,94,5,23,2,0,No,,13,5,0
2123,2018,2,4,Midwest,1,83,Kansas,Seton Hall,79,8,4,1,0,Yes (1),,1,8,0
2124,2018,2,4,Midwest,2,87,Duke,Rhode Island,62,7,25,1,0,Yes (1),,2,7,0
2125,2018,2,4,Midwest,3,53,Michigan St,Syracuse,55,11,2,2,0,Yes (1),,3,11,0
2126,2018,2,4,Midwest,4,53,Auburn,Clemson,84,5,31,2,0,Yes (1),,4,5,0
2127,2018,3,1,South,9,61,Kansas St,Kentucky,58,5,3,1,0,Yes (1),,9,5,0
2128,2018,3,1,South,7,68,Nevada,Loyola Chicago,69,11,1,2,0,Yes (1),,7,11,0
2129,2018,3,2,West,9,75,Florida St,Gonzaga,60,4,15,1,0,Yes (2),,9,4,0
2130,2018,3,2,West,7,72,Texas A&M,Michigan,99,3,27,2,0,Yes (2),,7,3,0
2131,2018,3,3,East,1,90,Villanova,West Virginia,78,5,12,1,0,Yes (1),,1,5,0
2132,2018,3,3,East,2,65,Purdue,Texas Tech,78,3,13,2,0,Yes (1),,2,3,0
2133,2018,3,4,Midwest,1,80,Kansas,Clemson,76,5,4,1,0,Yes (1),,1,5,0
2134,2018,3,4,Midwest,2,69,Duke,Syracuse,65,11,4,1,0,Yes (1),,2,11,0
2135,2018,4,1,South,9,62,Kansas St,Loyola Chicago,78,11,16,2,0,Yes (1),,9,11,0
2136,2018,4,2,West,9,54,Florida St,Michigan,58,3,4,2,0,Yes (2),,9,3,0
2137,2018,4,3,East,1,71,Villanova,Texas Tech,59,3,12,1,0,Yes (1),,1,3,0
2138,2018,4,4,Midwest,1,85,Kansas,Duke,81,2,4,1,0,Yes (1),,1,2,0
2139,2018,5,1,Final Four,11,57,Loyola Chicago,Michigan,69,3,12,2,0,Yes (2),,11,3,0
2140,2018,5,2,Final Four,1,95,Villanova,Kansas,79,1,16,1,0,Yes (1),,1,1,0
2141,2018,6,1,Championship,3,62,Michigan,Villanova,79,1,17,3,1,Yes (1),,3,1,1
